Row ID,Order ID,Order Date,Ship Date,Delivery Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Discount ($),Net Sales,COGS,Profit,Target Profit
6671,CA-2021-161088,5/25/23,5/29/23,4.0,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,0.0,0.0,122.97,62.7147,60.2553,75.31096849
7000,CA-2021-123687,5/26/23,5/29/23,3.0,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0.0,0.0,9.32,6.6172,2.7028,3.343863481
7001,CA-2021-123687,5/26/23,5/29/23,3.0,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0.0,0.0,122.94,63.9288,59.0112,59.49383372
86,CA-2021-140088,5/28/23,5/30/23,2.0,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.0,0.0,17.31,12.117,5.193,4.075196282
9067,CA-2021-152968,5/26/23,5/30/23,4.0,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,25.7488,102.9952,90.1208,12.8744,11.66722305
5376,CA-2021-134152,5/27/23,5/31/23,4.0,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496,46.5984,34.9488,11.6496,11.74812623
5377,CA-2021-134152,5/27/23,5/31/23,4.0,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2,0.3,21.3738,49.8722,69.2104,-19.3382,-16.07666372
6242,CA-2021-141572,5/28/23,5/31/23,3.0,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.2,1.5744,6.2976,5.7072,0.5904,0.766600088
6402,CA-2021-125472,5/30/23,5/31/23,1.0,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,266.1813,621.0897,684.4662,-63.3765,-62.05277351
6403,CA-2021-125472,5/30/23,5/31/23,1.0,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7,0.0,0.0,146.86,76.3672,70.4928,91.07586317
6404,CA-2021-125472,5/30/23,5/31/23,1.0,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4,0.0,0.0,36.56,18.28,18.28,21.63454375
9438,CA-2021-107853,5/26/23,5/31/23,5.0,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,3,0.2,45.1152,180.4608,157.9032,22.5576,20.52975579
2434,US-2021-112613,5/28/23,6/1/23,4.0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248,2,0.2,1.0496,4.1984,3.7392,0.4592,0.377945076
9128,CA-2021-112473,5/25/23,6/1/23,7.0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3,0.2,7.6512,30.6048,25.8228,4.782,4.088894423
9132,CA-2021-100055,5/28/23,6/1/23,4.0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,0.2,8.048,32.192,19.114,13.078,15.72855733
9133,CA-2021-100055,5/28/23,6/1/23,4.0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,5,0.7,20.9475,8.9775,30.9225,-21.945,-20.55915229
9295,CA-2021-161340,5/28/23,6/1/23,4.0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,6,0.2,29.7408,118.9632,72.4932,46.47,51.59405411
9296,CA-2021-161340,5/28/23,6/1/23,4.0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,0.2,11.184,44.736,27.96,16.776,15.6104988
3082,US-2021-132297,5/27/23,6/2/23,6.0,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0.0,0.0,12.96,6.7392,6.2208,4.953719131
3083,US-2021-132297,5/27/23,6/2/23,6.0,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,15.1056,10.0704,43.4286,-33.3582,-39.09308094
3717,CA-2021-144568,5/29/23,6/2/23,4.0,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,3.3504,2.2336,3.9088,-1.6752,-2.021805552
8457,US-2021-118556,5/28/23,6/2/23,5.0,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,0.2,259.4736,1037.8944,940.5918,97.3026,121.7162314
8458,US-2021-118556,5/28/23,6/2/23,5.0,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,52.864,211.456,191.632,19.824,20.58557579
8786,CA-2021-145765,5/28/23,6/2/23,5.0,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4,0.0,0.0,25.92,13.4784,12.4416,13.9059531
8787,CA-2021-145765,5/28/23,6/2/23,5.0,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,7,0.0,0.0,22.96,16.3016,6.6584,8.45349001
8788,CA-2021-145765,5/28/23,6/2/23,5.0,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0.0,0.0,19.44,10.1088,9.3312,6.831546544
4769,CA-2021-158883,6/2/23,6/3/23,1.0,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0.0,0.0,9.54,5.247,4.293,3.552345367
4838,CA-2021-106831,6/1/23,6/3/23,2.0,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1,0.0,0.0,5.81,4.0089,1.8011,2.328083725
4839,CA-2021-106831,6/1/23,6/3/23,2.0,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2,0.0,0.0,5.76,4.032,1.728,1.478676781
4840,CA-2021-106831,6/1/23,6/3/23,2.0,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,0.0,14.91,10.2879,4.6221,5.345828111
7412,CA-2021-121125,5/30/23,6/3/23,4.0,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9,0.7,4.6494,1.9926,6.4206,-4.428,-4.265093648
7413,CA-2021-121125,5/30/23,6/3/23,4.0,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,0.0,18.54,9.8262,8.7138,8.813639996
7414,CA-2021-121125,5/30/23,6/3/23,4.0,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,0.2,135.992,543.968,322.981,220.987,262.3451195
9448,CA-2021-136882,5/27/23,6/3/23,7.0,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,1,0.2,37.9152,151.6608,142.182,9.4788,9.293787526
9457,CA-2021-151855,5/27/23,6/3/23,7.0,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5,0.2,14.392,57.568,50.372,7.196,7.718779176
9458,CA-2021-151855,5/27/23,6/3/23,7.0,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5,0.2,107.984,431.936,384.693,47.243,36.62763915
9513,CA-2021-142461,5/30/23,6/3/23,4.0,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,4,0.2,145.0688,580.2752,525.8744,54.4008,62.49224175
9687,CA-2021-116498,5/30/23,6/3/23,4.0,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,3,0.0,0.0,7.44,4.836,2.604,2.572265501
9948,CA-2021-121559,6/1/23,6/3/23,2.0,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,1,0.0,0.0,39.48,28.4256,11.0544,10.57311081
9949,CA-2021-121559,6/1/23,6/3/23,2.0,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,5,0.1,85.05,765.45,519.75,245.7,232.2558369
9950,CA-2021-121559,6/1/23,6/3/23,2.0,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0.0,0.0,75.33,55.7442,19.5858,24.71246572
9951,CA-2021-121559,6/1/23,6/3/23,2.0,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,65.1264,260.5056,232.0128,28.4928,20.58095075
9952,CA-2021-121559,6/1/23,6/3/23,2.0,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2,0.2,4.6688,18.6752,20.1342,-1.459,-1.797953702
371,CA-2021-104745,5/29/23,6/4/23,6.0,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,5,0.2,3.304,13.216,7.847,5.369,4.116070366
372,CA-2021-104745,5/29/23,6/4/23,6.0,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,67.144,268.576,155.2705,113.3055,126.5252437
5874,CA-2021-133095,6/4/23,6/4/23,0.0,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,0.2,50.3888,201.5552,113.3748,88.1804,90.29700115
5875,CA-2021-133095,6/4/23,6/4/23,0.0,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7,0.3,38.1906,89.1114,98.2044,-9.093,-8.964666065
6248,CA-2021-121580,5/29/23,6/4/23,6.0,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0.0,0.0,1207.84,893.8016,314.0384,373.2048046
6249,CA-2021-121580,5/29/23,6/4/23,6.0,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0.0,0.0,12.53,6.6409,5.8891,6.239103236
6250,CA-2021-121580,5/29/23,6/4/23,6.0,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,0.0,34.58,24.5518,10.0282,10.87704387
6251,CA-2021-121580,5/29/23,6/4/23,6.0,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0.0,0.0,300.98,213.6958,87.2842,76.31572696
8811,CA-2021-120614,5/30/23,6/4/23,5.0,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0.0,0.0,258.75,181.125,77.625,55.35595719
2288,US-2021-112928,6/1/23,6/5/23,4.0,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,0.0,59.52,44.0448,15.4752,15.41953729
3404,CA-2021-168739,5/29/23,6/5/23,7.0,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0.0,0.0,57.96,30.7188,27.2412,29.792386
3689,CA-2021-140760,6/2/23,6/5/23,3.0,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0.0,0.0,441.96,340.3092,101.6508,82.47684576
3690,CA-2021-140760,6/2/23,6/5/23,3.0,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6,0.0,0.0,68.04,34.7004,33.3396,30.3531507
7660,CA-2021-146493,6/1/23,6/5/23,4.0,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,492.597,211.113,1149.393,-938.28,-677.709656
1331,CA-2021-127705,6/2/23,6/6/23,4.0,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4,0.7,12.5328,5.3712,20.2912,-14.92,-15.25986451
1332,CA-2021-127705,6/2/23,6/6/23,4.0,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,0.7,8.3832,3.5928,12.7744,-9.1816,-7.643717465
3912,CA-2021-126788,6/5/23,6/6/23,1.0,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,13.592,54.368,53.5185,0.8495,0.906607167
7801,CA-2021-157413,6/1/23,6/6/23,5.0,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,178.4448,713.7792,624.5568,89.2224,115.8623354
205,CA-2021-126382,6/3/23,6/7/23,4.0,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,649.995,649.995,1221.9906,-571.9956,-742.8396034
6125,CA-2021-145772,6/3/23,6/7/23,4.0,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,0.9088,3.6352,1.988,1.6472,1.455349423
6126,CA-2021-145772,6/3/23,6/7/23,4.0,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,270.4064,1081.6256,997.1236,84.502,85.9134384
6127,CA-2021-145772,6/3/23,6/7/23,4.0,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,619.596,929.394,1394.091,-464.697,-342.1506339
8518,CA-2021-149720,6/4/23,6/7/23,3.0,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872,3,0.2,3.9744,15.8976,9.1908,6.7068,4.810962555
9451,CA-2021-145506,6/3/23,6/7/23,4.0,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3,0.2,23.8896,95.5584,108.9963,-13.4379,-16.65808265
1270,CA-2021-100426,6/4/23,6/8/23,4.0,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,23.632,94.528,119.637,-25.109,-17.92572328
3193,CA-2021-158953,6/4/23,6/8/23,4.0,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810.0,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0.0,0.0,19.56,14.0832,5.4768,7.03075486
5926,CA-2021-150420,6/3/23,6/8/23,5.0,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,0.0,80.96,51.8144,29.1456,29.87500657
7733,CA-2021-143294,6/2/23,6/8/23,6.0,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,0.0,25.92,13.4784,12.4416,12.43202217
6484,CA-2021-113908,6/3/23,6/9/23,6.0,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.0,0.0,106.96,75.9416,31.0184,28.30875517
6485,CA-2021-113908,6/3/23,6/9/23,6.0,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049.0,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,0.0,187.76,110.7784,76.9816,98.32708186
6486,CA-2021-113908,6/3/23,6/9/23,6.0,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,4,0.7,53.7432,23.0328,76.776,-53.7432,-63.00147649
8514,CA-2021-141614,6/5/23,6/9/23,4.0,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0.0,0.0,53.9,28.028,25.872,31.95799055
666,CA-2021-132682,6/8/23,6/10/23,2.0,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,46.0368,30.6912,84.4008,-53.7096,-55.85123436
667,CA-2021-132682,6/8/23,6/10/23,2.0,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,8.344,2.086,20.3385,-18.2525,-14.15965578
668,CA-2021-132682,6/8/23,6/10/23,2.0,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,0.0,99.2,73.408,25.792,19.76145174
1090,CA-2021-158407,6/4/23,6/10/23,6.0,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806.0,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,3.184,12.736,9.95,2.786,3.281712328
1091,CA-2021-158407,6/4/23,6/10/23,6.0,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111.0,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,0.0,129.92,119.5264,10.3936,12.69649429
2928,CA-2021-158106,6/4/23,6/10/23,6.0,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0.0,0.0,30.4,16.416,13.984,11.28719761
3395,US-2021-131583,6/10/23,6/10/23,0.0,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0.0,0.0,5399.91,2807.9532,2591.9568,3052.464685
3854,US-2021-131849,6/6/23,6/10/23,4.0,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0.0,0.0,119.1,84.561,34.539,41.1848786
3855,US-2021-131849,6/6/23,6/10/23,4.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0.0,0.0,40.08,20.8416,19.2384,22.74750779
5362,CA-2021-100951,6/9/23,6/10/23,1.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0.0,0.0,59.94,31.7682,28.1718,32.67144651
6476,CA-2021-140872,6/3/23,6/10/23,7.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0.0,0.0,259.98,171.5868,88.3932,61.89554013
6477,CA-2021-140872,6/3/23,6/10/23,7.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0.0,0.0,170.98,138.4938,32.4862,31.78073356
6478,CA-2021-140872,6/3/23,6/10/23,7.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0.0,0.0,38.97,34.2936,4.6764,3.583930356
6479,CA-2021-140872,6/3/23,6/10/23,7.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5,0.0,0.0,154.9,85.195,69.705,70.09653581
6480,CA-2021-140872,6/3/23,6/10/23,7.0,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149.0,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,133.8204,312.2476,312.2476,0.0,0.0
6481,CA-2021-140872,6/3/23,6/10/23,7.0,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730.0,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,0.0,152.94,111.6462,41.2938,40.9209725
6482,CA-2021-140872,6/3/23,6/10/23,7.0,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.6944,18.7776,13.7898,4.9878,4.675270583
6483,CA-2021-140872,6/3/23,6/10/23,7.0,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0.0,0.0,195.64,103.6892,91.9508,112.1151385
